Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_03_471.jpg;0;0;1;0;106.9701;89.22089;0.000234683;39.42327;-8.422443E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_03_538.jpg;0;0;1;0;106.9701;89.22089;0.0002344794;39.42327;-1.410584E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_03_604.jpg;0;0;1;0;106.9701;89.22089;0.0002343267;39.42327;-1.836833E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_03_671.jpg;0;0;1;0;106.9701;89.22089;0.000234174;39.42327;-2.263081E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_03_738.jpg;0;0;1;0;106.9701;89.22089;0.0002339703;39.42327;-2.831415E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_03_806.jpg;0;0;1;0;106.9701;89.22089;0.0002338176;39.42327;-3.257663E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_03_875.jpg;0;0;1;0;106.9701;89.22089;0.0002336649;39.42327;-3.683918E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_03_939.jpg;0;0;1;0;106.9701;89.22089;0.0002334613;39.42327;-4.252252E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_005.jpg;0;0;1;0;106.9701;89.22089;0.000233263;39.42327;-4.582005E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_072.jpg;0;0;1;0;106.9701;89.22089;0.0002330419;39.42327;-4.863517E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_140.jpg;0;0;1;0;106.9701;89.22089;0.0002327471;39.42327;-5.238861E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_206.jpg;0;0;1;0;106.9701;89.22089;0.0002326506;39.42327;-5.284451E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_272.jpg;0;0;1;0;106.9701;89.22089;0.0002325313;39.42327;-5.281793E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_339.jpg;0;0;1;0;106.9701;89.22089;0.0002324348;39.42327;-5.327383E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_406.jpg;0;0;1;0;106.9701;89.22089;0.0002323892;39.42327;-5.230888E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_472.jpg;0;0;1;0;106.9701;89.22089;0.0002323208;39.42327;-5.086145E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_539.jpg;0;0;1;0;106.9701;89.22089;0.0002322297;39.42327;-4.893155E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_607.jpg;0;0;1;0;106.9701;89.22089;0.0002321613;39.42327;-4.748412E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_672.jpg;0;0;1;0;106.9701;89.22089;0.0002322175;39.42327;-4.367747E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_739.jpg;0;0;1;0;106.9701;89.22089;0.0002323246;39.42327;-3.845004E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_806.jpg;0;0;1;0;106.9701;89.22089;0.0002324774;39.42327;-3.418749E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_873.jpg;0;0;1;0;106.9701;89.22089;0.0002326301;39.42327;-2.9925E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_04_940.jpg;0;0;1;0;106.9701;89.22089;0.0002328337;39.42327;-2.424167E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_006.jpg;0;0;1;0;106.9701;89.22089;0.0002329864;39.42327;-1.997918E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_073.jpg;0;0;1;0;106.9701;89.22089;0.0002332409;39.42327;-1.2875E-06
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_140.jpg;0;0;1;0;106.9701;89.22089;0.0002336938;39.42327;-2.473216E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_206.jpg;0;0;1;0;106.9701;89.22089;0.0002343974;39.42327;2.621274E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_273.jpg;0;0;1;0;106.9701;89.22089;0.0002347552;39.42327;2.541545E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_340.jpg;0;0;1;0;106.9701;89.22089;0.0002347446;39.42327;-2.230056E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_407.jpg;0;0;1;0;106.9701;89.22089;0.0002346428;39.42327;-5.071691E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_473.jpg;0;0;1;0;106.9701;89.22089;0.0002347112;39.42327;-6.519182E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_540.jpg;0;0;1;0;106.9701;89.22089;0.0002346937;39.42327;-3.650906E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_607.jpg;0;0;1;0;106.9701;89.22089;0.0002346709;39.42327;-3.168431E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_673.jpg;0;0;1;0;106.9701;89.22089;0.0002346481;39.42327;-2.685956E-07
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_740.jpg;5.999951;1;0;0.03358055;106.9743;89.2248;0.1241107;39.27016;0.008371874
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_808.jpg;2.983216;0.8990452;0;0.0609195;106.9801;89.2299;0.2794775;39.32134;0.0128782
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_873.jpg;0;0.6998491;0;0.1296406;106.9887;89.23685;0.4808468;39.42199;-5.258897E-05
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_05_940.jpg;0;0.4981163;0;0.1785027;107.0034;89.24908;0.7759541;39.26678;0.000108626
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_007.jpg;0;0.2976565;0;0.1958579;107.0151;89.25871;0.9616394;39.53175;-0.003082637
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_074.jpg;0;0.2994316;0;0.2087208;107.0268;89.26835;1.102339;39.63691;-0.0001395911
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_141.jpg;2.031304;0.5010747;0;0.2392324;107.0432;89.28197;1.222644;39.57565;-0.001131027
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_207.jpg;6.027354;0.7008772;0;0.2657949;107.0552;89.29242;1.192968;39.64122;-0.001388377
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_274.jpg;6.027595;0.8995352;0;0.31369;107.0685;89.30481;1.155766;40.03635;-0.003724278
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_341.jpg;5.021147;1;0;0.3659589;107.0907;89.32512;1.175655;40.19592;-0.001844699
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_407.jpg;6.020179;1;0;0.4108951;107.1096;89.34246;1.184431;40.33761;-0.0008331408
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_474.jpg;9.021755;1;0;0.4776292;107.1299;89.36174;1.18252;40.67965;-0.00265356
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_541.jpg;12.01072;1;0;0.5120395;107.1594;89.39159;1.177492;41.39575;-0.002262124
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_608.jpg;15;1;0;0.5751252;107.1835;89.41772;1.198702;41.99151;0.0008325847
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_675.jpg;15;1;0;0.6305895;107.2086;89.44594;1.195928;42.6315;-0.005271493
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_742.jpg;15;1;0;0.6800372;107.2447;89.4878;1.195617;43.55837;-0.003811115
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_809.jpg;15;1;0;0.7365266;107.2732;89.5218;1.187836;44.36337;359.9934
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_875.jpg;15;1;0;0.78854;107.3035;89.55885;1.200693;45.24565;359.9928
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_06_942.jpg;15;1;0;0.840937;107.3456;89.61215;1.202377;46.58267;359.9923
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_009.jpg;15;1;0;0.8758782;107.3783;89.65524;1.200683;47.59808;359.9929
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_075.jpg;15;1;0;0.9474708;107.412;89.70118;1.198847;48.63765;-0.001977319
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_142.jpg;15;1;0;1.004657;107.4584;89.76705;1.199278;50.03684;0.002656698
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_208.jpg;15;1;0;1.038138;107.4937;89.81968;1.201971;51.20946;0.0064971
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_275.jpg;15;1;0;1.106197;107.5299;89.87575;1.212079;52.30992;0.01340527
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_343.jpg;15;1;0;1.151319;107.5785;89.9548;1.208487;53.88461;0.02082809
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_409.jpg;15;1;0;1.202336;107.6154;90.01794;1.217222;55.10522;0.02736006
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_476.jpg;15;1;0;1.259668;107.6523;90.08414;1.219525;56.36355;0.03496096
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_543.jpg;15;1;0;1.309535;107.7013;90.17723;1.215928;58.11646;0.04048551
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_609.jpg;15;1;0;1.350836;107.7375;90.25076;1.207113;59.47796;0.04851869
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_676.jpg;15;1;0;1.412568;107.7732;90.32764;1.200041;60.86452;0.06355877
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_743.jpg;15;1;0;1.458718;107.8196;90.43497;1.175526;62.77805;0.08536051
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_810.jpg;15;1;0;1.503339;107.8532;90.5192;1.148339;64.25021;0.1072587
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_876.jpg;15;1;0;1.563171;107.8856;90.60671;1.119217;65.75292;0.1396135
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_07_943.jpg;15;1;0;1.607345;107.9266;90.72829;1.065124;67.80604;0.1894442
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_009.jpg;15;1;0;1.651552;107.9555;90.82308;1.013406;69.37743;0.2318976
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_076.jpg;15;1;0;1.7106;107.9824;90.92111;0.958203;70.97765;0.2852986
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_143.jpg;15;1;0;1.754333;108.0151;91.05656;0.8717832;73.15351;0.364119
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_209.jpg;15;1;0;1.797172;108.0369;91.16165;0.7976977;74.81584;0.4284002
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_276.jpg;15;1;0;1.855102;108.0562;91.26968;0.7164589;76.50289;0.4979067
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_343.jpg;15;1;0;1.897791;108.0777;91.41826;0.6005196;78.78926;0.5990469
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_410.jpg;15;1;0;1.939632;108.0902;91.533;0.5093874;80.53185;0.6814637
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_476.jpg;15;1;0;1.995619;108.0996;91.65038;0.4119277;82.29706;0.7641848
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_543.jpg;12.05159;1;0;2.03938;108.1085;91.81149;0.3000811;84.44158;0.8584912
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_610.jpg;9.042892;1;0;2.08308;108.1137;91.93599;0.2434309;85.73009;0.8925047
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_677.jpg;5.996739;0.7969232;0;2.139943;108.1193;92.1066;0.2091226;86.99955;0.8886554
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_744.jpg;3.035503;0.5995075;0;2.173034;108.1233;92.23727;0.2095941;87.58072;0.847093
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_810.jpg;0;0.3969058;0;2.201643;108.1279;92.36961;0.2338785;87.83178;0.7773112
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_878.jpg;0;0.1981087;0;2.21158;108.1348;92.5471;0.2731107;87.87926;0.6542382
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_08_944.jpg;0;0;0;2.213322;108.1398;92.67994;0.2879908;87.88099;0.557911
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_011.jpg;0;0;0;2.204535;108.1447;92.81198;0.2807525;87.88111;0.4629982
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_078.jpg;0;0;0;2.197396;108.1512;92.98679;0.2372627;87.88155;0.3377179
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_144.jpg;-1.54685;0;0;2.190238;108.1565;93.11698;0.1820287;87.80236;0.2329485
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_210.jpg;-4.450458;0;0;2.179778;108.1637;93.24635;0.110431;87.47005;0.09178063
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_277.jpg;-7.44862;0;0;2.170483;108.1778;93.41728;-0.005401266;86.49986;359.8197
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_344.jpg;-4.436603;0;0;2.161572;108.1896;93.54467;359.9024;85.79881;359.6116
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_411.jpg;-5.442422;0;0;2.151275;108.2018;93.67226;359.8543;85.19114;359.4543
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_477.jpg;-0.02848595;0.09989322;0;2.143382;108.2174;93.8422;359.8142;84.82446;359.3239
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_544.jpg;0;0.3024988;0;2.140979;108.2285;93.97028;359.813;84.79487;359.2765
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_611.jpg;0;0.4996977;0;2.15328;108.2399;94.09961;359.8488;84.79346;359.2523
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_678.jpg;0;0.7003101;0;2.173037;108.2556;94.27518;359.9662;84.79447;359.2451
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_744.jpg;-0.04412144;0.5004835;0;2.198446;108.2681;94.40905;0.09245969;84.71809;359.2529
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_811.jpg;0;0.2995833;0;2.2196;108.2802;94.54371;0.2103525;84.71167;359.299
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_878.jpg;0;0.09998964;0;2.224984;108.2964;94.72311;0.3345385;84.71659;359.3841
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_09_945.jpg;0;0;0;2.222406;108.3085;94.85672;0.3892132;84.72128;359.4587
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_011.jpg;0;0;0;2.212907;108.3206;94.98931;0.4103972;84.72547;359.5372
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_078.jpg;0;0;0;2.205804;108.3366;95.1647;0.395745;84.72896;359.6411
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_145.jpg;0;0;0;2.198708;108.3487;95.29527;0.3587247;84.72923;359.7145
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_211.jpg;0;0;0;2.189239;108.3607;95.42504;0.3004429;84.72901;359.786
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_278.jpg;0;0;0;2.182104;108.3766;95.59695;0.1958141;84.72878;359.8776
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_345.jpg;0;0;0;2.174937;108.3885;95.72512;0.1029359;84.72866;359.9421
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_412.jpg;0;0;0;2.16533;108.4004;95.85274;0.002465454;84.72859;0.0019007
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_478.jpg;0;0;0;2.158087;108.4161;96.02213;359.8635;84.72857;0.07295581
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_545.jpg;0;0;0;2.150816;108.4279;96.14867;359.7602;84.7286;0.1190189
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_612.jpg;0;0;0;2.140759;108.4401;96.27525;359.6869;84.71779;0.1305107
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_679.jpg;0;0;0;2.133125;108.456;96.4437;359.61;84.71018;0.1355035
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_745.jpg;0;0;0;2.125528;108.4677;96.56972;359.5624;84.70872;0.1345041
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_812.jpg;0;0;0;2.115493;108.4796;96.69559;359.5342;84.70306;0.1156996
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_879.jpg;0;0;0;2.108238;108.4952;96.86291;359.5044;84.69952;0.08999576
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_10_945.jpg;0;0;0;2.100661;108.5069;96.98811;359.4952;84.69718;0.06406225
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_012.jpg;0;0;0;2.091062;108.5185;97.11291;359.4878;84.69687;0.04046516
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_079.jpg;0;0;0;2.083898;108.5338;97.27869;359.4805;84.69687;0.01124271
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_146.jpg;0;0;0;2.076758;108.5454;97.40269;359.4862;84.69312;359.9814
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_212.jpg;0;0;0;2.066941;108.5569;97.52635;359.4961;84.69207;359.9547
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_279.jpg;0;0;0;2.059502;108.5719;97.69087;359.5272;84.697;359.9422
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_346.jpg;0;0;0;2.05246;108.5833;97.8137;359.5471;84.69732;359.9323
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_413.jpg;0;0;0;2.043145;108.5946;97.93607;359.5641;84.69737;359.9245
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_479.jpg;0;0;0;2.036073;108.6096;98.09869;359.5938;84.70135;359.9294
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_546.jpg;0;0;0;2.028998;108.6208;98.22012;359.6132;84.70181;359.9338
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_613.jpg;0;0;0;2.01983;108.632;98.34104;359.6278;84.70188;359.9391
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_680.jpg;0;0;0;2.012988;108.6469;98.50152;359.6402;84.70188;359.9471
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_747.jpg;0;0;0;2.00617;108.6579;98.62142;359.6508;84.70448;359.9606
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_813.jpg;-0.06553978;0;0;1.996619;108.6699;98.74076;359.6589;84.57002;359.952
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_880.jpg;0;0;0;1.989834;108.6851;98.89919;359.6624;84.53892;359.9609
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_11_947.jpg;0;0;0;1.983099;108.6963;99.01757;359.6664;84.53933;359.975
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_014.jpg;0;0;0;1.973961;108.7076;99.13551;359.6686;84.53968;359.9882
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_080.jpg;0;0;0.09817575;1.967278;108.7225;99.29147;359.6529;84.53975;0.003807672
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_147.jpg;0;0;0.2981135;1.93702;108.7335;99.40446;359.571;84.53454;0.001049876
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_213.jpg;0;0;0.4984916;1.838147;108.7437;99.51064;359.3699;84.53259;-0.0004602485
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_280.jpg;0;0;0.6991535;1.72078;108.7559;99.63674;358.861;84.53115;-0.001474618
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_347.jpg;0;0;0;1.612914;108.7647;99.72797;358.5788;84.52924;-0.00569807
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_413.jpg;0;0;0;1.598232;108.774;99.82529;358.683;84.54041;-0.001247139
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_480.jpg;0;0;0.1019052;1.581277;108.7869;99.95731;359.0628;84.54019;-0.0002525173
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_547.jpg;0;0;0.3016716;1.549563;108.796;100.0521;359.263;84.539;-0.001473835
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_613.jpg;0;0;0.500798;1.451445;108.8043;100.1392;359.2964;84.53893;-0.001432747
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_681.jpg;0;0;0.7008174;1.333989;108.8138;100.2383;359.004;84.53881;-0.001253509
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_748.jpg;0;0;0.9023013;1.191684;108.8197;100.2993;358.6021;84.5378;-0.003798335
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_814.jpg;0;0;0;1.073023;108.8256;100.3602;358.416;84.55119;0.001291259
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_881.jpg;0;0;0;1.063585;108.8346;100.4519;358.8364;84.57668;0.000211079
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_12_948.jpg;0;0;0.1000485;1.024527;108.8411;100.5199;359.2538;84.57806;0.01072276
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_13_014.jpg;0;0;0.3001121;0.9713414;108.8472;100.5833;359.5476;84.61299;0.02837475
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_13_081.jpg;0;0;0.5001488;0.897682;108.854;100.6552;359.6438;84.78197;0.05008752
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_13_147.jpg;0;0;0.7022511;0.7614824;108.8575;100.6906;359.331;85.04403;0.04676548
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_13_214.jpg;0;0;0.9007202;0.4114431;108.8592;100.7018;358.566;85.05198;-0.005328829
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_13_281.jpg;0;0;1;0.2289312;108.8592;100.7022;357.6214;85.0623;-0.004546807
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_13_348.jpg;0;0;0;0.1440101;108.8591;100.7024;357.2319;85.06984;0.0003334408
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_13_415.jpg;0;0;0;0.03337171;108.8591;100.7025;357.1298;85.07212;0.001164287
C:\Users\user\Desktop\Robotics Nanodegree\data\IMG\robocam_2017_11_30_11_01_13_481.jpg;0;0;0;-0.05151952;108.8591;100.7027;357.4421;85.08234;0.009975418
